x,y,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,LOCAL_DAY,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,LOCAL_MONTH,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,ID,PROVINCE_CODE,STATION_NAME,MEAN_TEMPERATURE,LOCAL_YEAR,MAX_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG
-97.61639666666666,52.818615,,68,2023-11-02 00:00:00,,,,,,18,,31,2,2.9,,,11,,61,5030984,,35,1.4,,,0,-3,5030984.2023.11.2,MB,GEORGE ISLAND (AUT),0,2023,92,,
-97.5545,51.08336111111111,,73,2023-11-02 00:00:00,,,,,,18.3,,0,2,1.3,,,11,,,50309J6,,,0,,,0,-1.9,50309J6.2023.11.2,MB,FISHER BRANCH (AUT),-0.3,2023,84,,
-96.98222222222222,50.63111111111111,,73,2023-11-02 00:00:00,,,,,,18.3,,,2,0.4,,,11,,34,5031041,,22,,,,0,-1.1,5031041.2023.11.2,MB,GIMLI HARBOUR CS,-0.3,2023,90,,
-97.05,50.63333333333333,,78,2023-11-02 00:00:00,,,,,,18.6,,,2,0.5,,,11,,36,5031042,,22,0,,,0,-1.7,5031042.2023.11.2,MB,GIMLI CLIMATE,-0.6,2023,93,,
-95.97722222222222,50.5222225,,74,2023-11-02 00:00:00,,,,,,19,,4,2,-0.3,,,11,,34,5031201,,22,0,,,0,-1.8,5031201.2023.11.2,MB,GREAT FALLS CLIMATE,-1,2023,89,,
-99.267805,53.18640666666667,,72,2023-11-02 00:00:00,,,,,,20.9,,0,2,0.3,,,11,,36,5031A10,,2,0.7,,,0,-6.1,5031A10.2023.11.2,MB,GRAND RAPIDS (AUT),-2.9,2023,93,,
-96.56666666666666,50.7,,63,2023-11-02 00:00:00,,,,,,16.8,,,2,2.5,,,11,,52,5032951,,24,,,,0,0,5032951.2023.11.2,MB,VICTORIA BEACH (AUT),1.2,2023,90,,
-96.06472222222222,50.17722777777778,,75,2023-11-02 00:00:00,,,,,,19,,4,2,-0.1,,,11,,,503B1ER,,,0,,,0,-1.9,503B1ER.2023.11.2,MB,PINAWA,-1,2023,89,,
-100.05688888888889,51.10038888888889,,52,2023-11-02 00:00:00,,,,,,16.7,,0,2,4.9,,,11,,39,5040681,,23,0,,,0,-2.3,5040681.2023.11.2,MB,DAUPHIN CS,1.3,2023,87,,
-100.0525,51.100833333333334,,54,2023-11-02 00:00:00,,,,,,17.1,,,2,4.8,,,11,,33,5040689,,24,0,,,0,-3,5040689.2023.11.2,MB,DAUPHIN,0.9,2023,86,,
-99.53000083333333,50.71194472222222,,56,2023-11-02 00:00:00,,,,,,18,,,2,3.6,,,11,,,5043158,,,0,,,0,-3.6,5043158.2023.11.2,MB,MCCREARY,0,2023,81,,
-98.036675,50.49945666666667,,75,2023-11-02 00:00:00,,,,,,17.6,,,2,1.5,,,11,,41,504K0NM,,24,0,,,0,-0.8,504K0NM.2023.11.2,MB,OAKPOINT MARINE,0.4,2023,89,,
-101.23291666666667,52.11497222222222,,74,2023-11-02 00:00:00,,,,,,19,,,2,1.5,,,11,,35,504K80K,,3,0,,,0,-3.6,504K80K.2023.11.2,MB,SWAN RIVER RCS,-1,2023,85,,
-101.68333333333334,54.68333333333333,,74,2023-11-02 00:00:00,,,,,,22.6,,3,2,-0.3,,,11,,35,5050919,,35,3.6,,,0,-8.9,5050919.2023.11.2,MB,FLIN FLON,-4.6,2023,97,,
-101.68194444444444,54.67805555555555,,75,2023-11-02 00:00:00,M,,,,,22.8,,,2,-0.5,,,11,,38,5050973,,34,,,,0,-9.1,5050973.2023.11.2,MB,FLIN FLON A,-4.8,2023,96,,
-101.0911111111111,53.97138888888889,,69,2023-11-02 00:00:00,,,,,,20.7,,,2,0.1,,,11,,50,5052882,,34,0.2,,,0,-5.5,5052882.2023.11.2,MB,THE PAS A,-2.7,2023,94,,
-101.1,53.96666666666667,,69,2023-11-02 00:00:00,,,,,,20.6,,,2,0.1,,,11,,45,5052890,,1,1.4,,,0,-5.3,5052890.2023.11.2,MB,THE PAS CLIMATE,-2.6,2023,91,,
-94.0663888888889,58.73916666666667,,60,2023-11-02 00:00:00,,,,,,26.3,,,2,-6.1,,,11,,67,5060595,,30,0,,,0,-10.5,5060595.2023.11.2,MB,CHURCHILL A,-8.3,2023,84,,
-94.0663888888889,58.73916666666667,,60,2023-11-02 00:00:00,M,M,,,,26.3,,,2,-6.1,,,11,M,67,5060605,,30,,,,0,-10.5,5060605.2023.11.2,MB,CHURCHILL A,-8.3,2023,84,,
-94.06666666666666,58.733333333333334,,59,2023-11-02 00:00:00,,,,,,26.1,,,2,-5.9,,,11,,66,5060608,,29,0,,,0,-10.3,5060608.2023.11.2,MB,CHURCHILL CLIMATE,-8.1,2023,87,,
-98.03027777777778,54.539722222222224,,80,2023-11-02 00:00:00,,,,,,24.2,,,2,-2.1,,,11,,31,5060622,,32,,,,0,-10.3,5060622.2023.11.2,MB,CROSS LAKE JENPEG 2,-6.2,2023,90,,
-94.70417333333333,56.358896666666666,,52,2023-11-02 00:00:00,,,,,,26.9,,,2,-6.3,,,11,,47,5060999,,30,0,,,0,-11.4,5060999.2023.11.2,MB,GILLAM,-8.9,2023,83,,
-94.71083333333333,56.35777777777778,M,,2023-11-02 00:00:00,,,T,M,0,,M,0,2,,M,M,11,,51,5061022,M,31,0,,M,,,5061022.2023.11.2,MB,GILLAM A,,2023,,0,
-94.6536111111111,53.85722222222222,,66,2023-11-02 00:00:00,,,,,,22.8,,,2,-2.5,,,11,,46,5061374,,33,1.4,,,0,-7,5061374.2023.11.2,MB,ISLAND LAKE A,-4.8,2023,92,,
-96.50972222222222,56.0375,,52,2023-11-02 00:00:00,,,,,,26.6,,1,2,-5.7,,,11,,32,5061422,,28,0,,,0,-11.6,5061422.2023.11.2,MB,KELSEY DAM CS,-8.6,2023,87,,
-101.07611111111112,56.86388888888889,,69,2023-11-02 00:00:00,,,,,,28.6,,,2,-7.9,,,11,,37,5061645,,33,0,,,0,-13.2,5061645.2023.11.2,MB,LYNN LAKE,-10.6,2023,94,,
-101.06666805555555,56.850116666666665,M,,2023-11-02 00:00:00,M,,,M,,,M,9,2,,M,M,11,,,5061649,M,,,M,M,,,5061649.2023.11.2,MB,LYNN LAKE RCS,,2023,,,M
-97.84416666666667,53.958333333333336,M,,2023-11-02 00:00:00,,,,,,22.9,M,,2,-0.9,,,11,,37,5062040,,33,1.4,,,0,-8.9,5062040.2023.11.2,MB,NORWAY HOUSE,-4.9,2023,,,
-98.50166666666667,58.715833333333336,,62,2023-11-02 00:00:00,,,,,,27.5,,3,2,-7.6,,,11,,54,5062840,,29,0,,,0,-11.5,5062840.2023.11.2,MB,TADOULE LAKE CS,-9.5,2023,75,,
-97.87666666666667,55.79888888888889,,64,2023-11-02 00:00:00,,,,,,27.3,,,2,-5.3,,,11,,,5062918,,,0,,,0,-13.3,5062918.2023.11.2,MB,THOMPSON AIRPORT,-9.3,2023,87,,
-97.8625,55.804722222222225,,65,2023-11-02 00:00:00,T,,,,0,27.8,,1,2,-5.5,,,11,T,,5062921,,,0,M,,0,-14.1,5062921.2023.11.2,MB,THOMPSON A,-9.8,2023,88,0,M
-64.83333333333333,47.80222222222222,,46,2023-11-02 00:00:00,,,,,,16.8,,,2,4,,,11,,39,8100467,,31,0,,,0,-1.6,8100467.2023.11.2,NB,BAS CARAQUET,1.2,2023,69,,
-65.7388888888889,47.62972222222222,,41,2023-11-02 00:00:00,,,,,,17.5,,,2,4.3,,,11,,41,8100506,,23,0,,,0,-3.4,8100506.2023.11.2,NB,BATHURST A,0.5,2023,76,,
-66.33416666666666,47.99,,43,2023-11-02 00:00:00,,,,,,18.2,,,2,4,,,11,,40,8100885,,30,0.5,,,0,-4.4,8100885.2023.11.2,NB,CHARLO AUTO,-0.2,2023,73,,
-65.465,47.00944444444445,,38,2023-11-02 00:00:00,,,,,,18.2,,,2,5.1,,,11,,34,8100989,,24,0,,,0,-5.6,8100989.2023.11.2,NB,MIRAMICHI RCS,-0.2,2023,78,,
-66.00974194444444,46.585025,,45,2023-11-02 00:00:00,,,,,,19,,1,2,5.2,,,11,,36,8101201,,25,0,,,0,-7.2,8101201.2023.11.2,NB,DOAKTOWN AUTO RCS,-1,2023,92,,
-68.32445555555556,47.416666666666664,,51,2023-11-02 00:00:00,,,,,,21.1,,,2,3.4,,,11,,,8101303,,,0,,,0,-9.6,8101303.2023.11.2,NB,EDMUNDSTON,-3.1,2023,92,,
-66.53722222222223,45.86888888888889,,43,2023-11-02 00:00:00,,,,,,18.9,,,2,5,,,11,,33,8101505,,24,0,,,0,-6.8,8101505.2023.11.2,NB,FREDERICTON INTL A,-0.9,2023,86,,
-66.60889166666666,45.92027777777778,,47,2023-11-02 00:00:00,,,,,,18.1,,1,2,4.5,,,11,,35,8101605,,27,0,,,0,-4.6,8101605.2023.11.2,NB,FREDERICTON CDA CS,-0.1,2023,92,,
-64.95,45.6,,42,2023-11-02 00:00:00,,,,,,17.4,,2,2,4.6,,,11,,,8101746,,,0,,,0,-3.4,8101746.2023.11.2,NB,FUNDY PARK (ALMA) CS,0.6,2023,84,,
-66.80191666666667,44.71205555555556,,41,2023-11-02 00:00:00,,,,,,16.7,,,2,6,,,11,,,8101925,,,0,,,0,-3.3,8101925.2023.11.2,NB,GRAND MANAN SAR CS,1.3,2023,94,,
-65.01305555555555,46.78916777777778,,41,2023-11-02 00:00:00,,,,,,17.7,,,2,4.8,,,11,,,8102326,,,0,,,0,-4.2,8102326.2023.11.2,NB,KOUCHIBOUGUAC,0.3,2023,75,,
-65.16501111111111,45.693622222222224,,50,2023-11-02 00:00:00,,,,,,20.8,,1,2,2,,,11,,37,8102848,,29,0,,,0,-7.5,8102848.2023.11.2,NB,MECHANIC SETTLEMENT,-2.8,2023,86,,
-64.4941688888889,48.00888944444444,,52,2023-11-02 00:00:00,,,,,,16.6,,,2,3.8,,,11,,49,8103050,,26,0,,,0,-1,8103050.2023.11.2,NB,MISCOU ISLAND (AUT),1.4,2023,79,,
-64.67861111111111,46.11222222222222,,42,2023-11-02 00:00:00,,,,,0,19.1,,,2,3.7,,,11,,38,8103201,,25,0,,,0,-5.8,8103201.2023.11.2,NB,MONCTON/GREATER MONCTON ROMEO LEBLANC INTL A,-1.1,2023,79,0,
-64.67861111111111,46.11222222222222,,42,2023-11-02 00:00:00,M,,,,,19.1,,,2,3.7,,,11,,38,8103202,,25,,,,0,-5.8,8103202.2023.11.2,NB,MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-1.1,2023,79,,
-66.44919166666666,45.07306666666667,,42,2023-11-02 00:00:00,,,,,,16.3,,2,2,6.2,,,11,,,8104201,,,0,,,0,-2.7,8104201.2023.11.2,NB,POINT LEPREAU CS,1.7,2023,77,,
-65.59777777777778,47.43944444444445,,38,2023-11-02 00:00:00,,,,,,18.7,,0,2,4.4,,,11,,,8104295,,,0,,,0,-5.9,8104295.2023.11.2,NB,RED PINES,-0.7,2023,85,,
-65.89,45.31611111111111,,41,2023-11-02 00:00:00,,,,,0,18.9,,,2,5,,,11,,35,8104901,,30,0,,,0,-6.8,8104901.2023.11.2,NB,SAINT JOHN A,-0.9,2023,95,0,
-67.25286111111112,45.210166666666666,,40,2023-11-02 00:00:00,,,,,,18.5,,,2,5.9,,,11,,,8104935,,,0,,,0,-7,8104935.2023.11.2,NB,ST. STEPHEN,-0.5,2023,96,,
-65.52889972222222,45.74168,,46,2023-11-02 00:00:00,,,,,,18.4,,,2,4.1,,,11,,,8105210,,,0,,,0,-4.9,8105210.2023.11.2,NB,SUSSEX FOUR CORNERS,-0.4,2023,83,,
-53.998173055555554,47.310632777777776,,56,2023-11-02 00:00:00,,,,,,14.7,,,2,4.8,,,11,,71,8400104,,30,1.7,,,0,1.7,8400104.2023.11.2,NL,ARGENTIA (AUT),3.3,2023,94,,
-56.06666666666667,48.96666666666667,,68,2023-11-02 00:00:00,,,,,,20.5,,11,2,1.6,,,11,,34,8400301,,35,5.1,,,0,-6.7,8400301.2023.11.2,NL,BADGER (AUT),-2.5,2023,98,,
-53.11416666666667,48.66722222222222,,60,2023-11-02 00:00:00,,,,,,15.7,,,2,3.4,,,11,,95,8400601,,32,8.9,,,0,1.1,8400601.2023.11.2,NL,BONAVISTA,2.3,2023,100,,
-57.61666666666667,47.61666666666667,,54,2023-11-02 00:00:00,,,,,,15.8,,,2,4.8,,,11,,58,8400801,,1,0.2,,,0,-0.4,8400801.2023.11.2,NL,BURGEO NL,2.2,2023,90,,
-53.076388888888886,46.66,,75,2023-11-02 00:00:00,,,,,,16.5,,,2,6.4,,,11,,,8401000,,,0.6,M,,0,-3.4,8401000.2023.11.2,NL,CAPE RACE (AUT),1.5,2023,96,,M
-57.39333611111111,49.321953055555554,,46,2023-11-02 00:00:00,,,,,,17.7,,,2,2.8,,,11,,38,8401295,,31,0.6,,,0,-2.1,8401295.2023.11.2,NL,CORMACK RCS,0.3,2023,96,,
-57.916666666666664,48.93333333333333,,49,2023-11-02 00:00:00,,,,,,17.4,,,2,2.2,,,11,,45,8401298,,31,,,,0,-1,8401298.2023.11.2,NL,CORNER BROOK,0.6,2023,96,,
-57.58083333333333,50.23583333333333,,41,2023-11-02 00:00:00,,,,,,18,,,2,3.1,,,11,,43,8401405,,28,0.3,,,0,-3.1,8401405.2023.11.2,NL,DANIEL'S HARBOUR,0,2023,88,,
-57.394444444444446,49.20916666666667,,41,2023-11-02 00:00:00,,,,,1.8,17.5,,2,2,3.6,,,11,T,38,8401502,,29,1.8,,,0,-2.7,8401502.2023.11.2,NL,DEER LAKE A,0.5,2023,98,0,
-56.11277777777778,50.721111111111114,,42,2023-11-02 00:00:00,,,,,,16.9,,,2,3.9,,,11,,50,8401538,,30,0,,,0,-1.8,8401538.2023.11.2,NL,ENGLEE (AUT),1.1,2023,80,,
-57.1,51.016666666666666,,44,2023-11-02 00:00:00,,,,,,17.7,,1,2,2.4,,,11,,43,8401565,,29,0,,,0,-1.8,8401565.2023.11.2,NL,FEROLLE POINT (AUT),0.3,2023,85,,
-54.56805555555555,48.93694444444444,,77,2023-11-02 00:00:00,,,,,0,19.6,,14,2,0,,,11,,64,8401703,,32,11,,,0,-3.1,8401703.2023.11.2,NL,GANDER INTL A,-1.6,2023,100,11,
-54.566944444444445,48.94611111111111,,80,2023-11-02 00:00:00,,,,,,19.3,,,2,0.1,,,11,,54,8401705,,32,9.6,,,0,-2.8,8401705.2023.11.2,NL,GANDER AIRPORT CS,-1.3,2023,100,,
-55.666666666666664,49.916666666666664,,61,2023-11-02 00:00:00,,,,,,20.2,,3,2,-0.3,,,11,,44,8402520,,35,9.9,,,0,-4.2,8402520.2023.11.2,NL,LA SCIE,-2.2,2023,98,,
-56.543526388888885,48.816699722222225,,71,2023-11-02 00:00:00,,,,,,18.8,,11,2,2,,,11,,,8402757,,,5.4,,,0,-3.7,8402757.2023.11.2,NL,MILLERTOWN RCS,-0.8,2023,97,,
-59.15472222222222,47.57388888888889,,50,2023-11-02 00:00:00,,,,,,15,,,2,5.6,,,11,,53,8402980,,29,0,,,0,0.4,8402980.2023.11.2,NL,PORT AUX BASQUES,3,2023,80,,
-55.79472222222222,47.367777777777775,,48,2023-11-02 00:00:00,,,,,,14.6,,,2,5.2,,,11,,82,8403255,,31,,,,0,1.6,8403255.2023.11.2,NL,SAGONA ISLAND,3.4,2023,94,,
-56.068888888888885,51.39194444444445,,34,2023-11-02 00:00:00,,,,,,20.9,,,2,2.3,,,11,,33,8403389,,33,0,,,0,-8.1,8403389.2023.11.2,NL,ST. ANTHONY A,-2.9,2023,82,,
-56.1,51.38333333333333,,33,2023-11-02 00:00:00,,,,,,20.2,,1,2,2.2,,,11,,,8403399,,,0,M,,0,-6.6,8403399.2023.11.2,NL,ST ANTHONY,-2.2,2023,81,,M
-52.7525,47.618611111111115,,67,2023-11-02 00:00:00,,,,,8.6,16.7,,,2,3.8,,,11,,68,8403505,,33,8.6,,,0,-1.3,8403505.2023.11.2,NL,ST. JOHN'S INTL A,1.3,2023,100,0,
-52.78333888888889,47.513355555555556,,63,2023-11-02 00:00:00,,,,,,15.8,,,2,4.5,,,11,,55,8403603,,32,7.7,,,0,-0.1,8403603.2023.11.2,NL,ST JOHNS WEST CLIMATE,2.2,2023,100,,
-55.38333333333333,46.916666666666664,,56,2023-11-02 00:00:00,,,,,,16.2,,,2,5,,,11,,53,8403619,,33,6.1,,,0,-1.3,8403619.2023.11.2,NL,ST LAWRENCE,1.8,2023,96,,
-58.55,48.54138888888889,,43,2023-11-02 00:00:00,T,T,,,0,16.1,,,2,5.4,,,11,,50,8403801,,26,0,,,0,-1.6,8403801.2023.11.2,NL,STEPHENVILLE A,1.9,2023,92,0,
-58.56611111111111,48.56138888888889,,46,2023-11-02 00:00:00,,,,,,16.6,,,2,4.4,,,11,,44,8403820,,35,0,,,0,-1.5,8403820.2023.11.2,NL,STEPHENVILLE RCS,1.4,2023,90,,
-53.974444444444444,48.55694444444445,M,,2023-11-02 00:00:00,,,,,,19.1,M,,2,1.9,,,11,,45,8403851,,32,10.8,,,0,-4.1,8403851.2023.11.2,NL,TERRA NOVA NAT PARK CS,-1.1,2023,,,
-54.8,49.68333333333333,M,,2023-11-02 00:00:00,,,,,,17.8,M,,2,1.3,,,11,,76,8404025,,1,5,,,0,-1,8404025.2023.11.2,NL,TWILLINGATE (AUT),0.2,2023,,,
-53.58111111111111,49.11222222222222,,68,2023-11-02 00:00:00,,,,,,17,,,2,4,,,11,,71,840BR7C,,35,,,,0,-1.9,840BR7C.2023.11.2,NL,POOLS ISLAND,1,2023,96,,
-54.585278055555555,47.328334166666664,,57,2023-11-02 00:00:00,,,,,,14.9,,,2,4.8,,,11,,63,840KN90,,34,,,,0,1.4,840KN90.2023.11.2,NL,MARTICOT ISLAND,3.1,2023,100,,
-57.04194444444445,53.6825,,45,2023-11-02 00:00:00,,,,,,22.3,,,2,1.4,,,11,,32,8501106,,18,0,,,0,-9.9,8501106.2023.11.2,NL,CARTWRIGHT A,-4.3,2023,85,,
-64.10638888888889,53.56194444444444,,51,2023-11-02 00:00:00,,,,,,23.5,,,2,-2.3,,,11,,,8501131,,,0,M,,0,-8.6,8501131.2023.11.2,NL,CHURCHILL FALLS A,-5.5,2023,82,,M
-60.416666666666664,53.31666666666667,,34,2023-11-02 00:00:00,,,,,0,22.5,,,2,1.1,,,11,,37,8501900,,27,0,,,0,-10.1,8501900.2023.11.2,NL,GOOSE BAY A,-4.5,2023,76,0,
-60.21666666666667,55.45,,45,2023-11-02 00:00:00,M,,,,,19.6,,,2,1.1,,,11,,,8502400,,,,M,,0,-4.3,8502400.2023.11.2,NL,HOPEDALE (AUT),-1.6,2023,71,,M
-59.187777777777775,55.077222222222225,,41,2023-11-02 00:00:00,M,,,,,20.9,,,2,0.8,,,11,,36,8502580,,23,,,,0,-6.5,8502580.2023.11.2,NL,MAKKOVIK A,-2.9,2023,83,,
-55.84777777777778,52.30277777777778,,36,2023-11-02 00:00:00,,,,,,20.7,,,2,2.3,,,11,,32,8502592,,31,0,,,0,-7.6,8502592.2023.11.2,NL,MARY'S HARBOUR A,-2.7,2023,79,,
-61.68333333333333,56.55,,50,2023-11-02 00:00:00,M,,,,,21.4,,,2,0.2,,,11,,,8502799,,,,M,,0,-6.9,8502799.2023.11.2,NL,NAIN,-3.4,2023,78,,M
-61.68222222222222,56.550555555555555,,51,2023-11-02 00:00:00,M,,,,,21.3,,,2,-1.3,,,11,,39,8502810,,28,,,,0,-5.2,8502810.2023.11.2,NL,NAIN A,-3.3,2023,71,,
-66.86472222222223,52.922777777777775,,57,2023-11-02 00:00:00,,,,,,23.2,,,2,-2.5,,,11,,46,8504177,,19,0.4,,,0,-7.9,8504177.2023.11.2,NL,WABUSH A,-5.2,2023,89,,
-65.47166666666666,43.450833333333335,,58,2023-11-02 00:00:00,,,,,,15.1,,,2,7.2,,,11,,38,8200255,,29,0,,,0,-1.5,8200255.2023.11.2,NS,BACCARO PT,2.9,2023,78,,
-62.333333333333336,44.81666666666667,,56,2023-11-02 00:00:00,,,,,,15.7,,,2,5.2,,,11,,56,8200558,,32,,,,0,-0.6,8200558.2023.11.2,NS,BEAVER ISLAND (AUT),2.3,2023,91,,
-63.634166944444445,44.70778,,47,2023-11-02 00:00:00,,,,,,16.1,,,2,5.8,,,11,,49,8200573,,30,,,,0,-2,8200573.2023.11.2,NS,BEDFORD BASIN,1.9,2023,87,,
-63.66168888888889,44.74585833333333,,43,2023-11-02 00:00:00,M,,,,,17.7,,3,2,4.8,,,11,,43,8200574,,31,,,,0,-4.1,8200574.2023.11.2,NS,BEDFORD RANGE,0.3,2023,100,,
-66.34666666666666,44.285833333333336,,48,2023-11-02 00:00:00,,,,,,13.6,,,2,6.7,,,11,,56,8200604,,32,0,,,0,2,8200604.2023.11.2,NS,BRIER ISLAND,4.4,2023,66,,
-62.68333333333333,45.766666666666666,,52,2023-11-02 00:00:00,,,,,,15,,,2,5.6,,,11,,62,8200774,,32,0.7,,,0,0.4,8200774.2023.11.2,NS,CARIBOU POINT (AUT),3,2023,93,,
-60.95466388888889,46.65114722222222,,52,2023-11-02 00:00:00,,,,,,13.8,,0,2,6,,,11,,32,8200828,,1,3.5,,,0,2.3,8200828.2023.11.2,NS,CHETICAMP HIGHLANDS NATIONAL PARK,4.2,2023,93,,
-62.01497222222222,45.491194444444446,,63,2023-11-02 00:00:00,,,,,,17.4,,,2,6.3,,,11,,31,8201001,,30,0.5,,,0,-5.1,8201001.2023.11.2,NS,COLLEGEVILLE AUTO,0.6,2023,97,,
-63.46666666666667,45.416666666666664,,40,2023-11-02 00:00:00,,,,,,18.5,,0,2,4.8,,,11,,41,8201390,,31,0,,,0,-5.8,8201390.2023.11.2,NS,DEBERT,-0.5,2023,90,,
-60.64694444444444,45.92055555555555,,55,2023-11-02 00:00:00,,,,,,12.9,,,2,7.9,,,11,,37,8201780,,34,0.7,,,0,2.2,8201780.2023.11.2,NS,ESKASONI FIRST NATION AUTOMATIC WEATHER STATION,5.1,2023,96,,
-61.05,46.55,,58,2023-11-02 00:00:00,,,,,,13.8,,,2,6.2,,,11,,58,8201969,,34,,,,0,2.3,8201969.2023.11.2,NS,GRAND ETANG,4.2,2023,93,,
-64.91666666666667,44.983333333333334,,37,2023-11-02 00:00:00,,,,,0,17,,,2,4.6,,,11,,39,8202000,,27,0,,,0,-2.6,8202000.2023.11.2,NS,GREENWOOD A,1,2023,89,0,
-63.57666666666667,44.655277777777776,,42,2023-11-02 00:00:00,,,,,,15.9,,,2,4.9,,,11,,46,8202240,,31,,,,0,-0.7,8202240.2023.11.2,NS,HALIFAX DOCKYARD,2.1,2023,79,,
-63.50861111111111,44.88111111111111,,49,2023-11-02 00:00:00,M,,,,,18.3,,,2,3,,,11,,46,8202249,,33,,,,0,-3.5,8202249.2023.11.2,NS,HALIFAX STANFIELD INT'L A,-0.3,2023,83,,
-63.50861111111111,44.88111111111111,,49,2023-11-02 00:00:00,,,,,0,18.3,,6,2,3,,,11,,46,8202251,,32,0,,,0,-3.5,8202251.2023.11.2,NS,HALIFAX STANFIELD INT'L A,-0.3,2023,83,0,
-63.55083333333334,44.58763888888889,,40,2023-11-02 00:00:00,M,,,,,16.8,,,2,4.9,,,11,,42,8202252,,30,,,,0,-2.5,8202252.2023.11.2,NS,HALIFAX KOOTENAY,1.2,2023,89,,
-63.60888888888889,44.65694444444444,,38,2023-11-02 00:00:00,M,,,,,16.7,,4,2,4.8,,,11,,40,8202255,,34,,,,0,-2.3,8202255.2023.11.2,NS,HALIFAX WINDSOR PARK,1.3,2023,81,,
-60.983333333333334,45.35,,62,2023-11-02 00:00:00,,,,,,14.2,,,2,7.2,,,11,,65,8202318,,32,,,,0,0.4,8202318.2023.11.2,NS,HART ISLAND (AUT),3.8,2023,89,,
-60.40638888888889,46.662778055555556,,54,2023-11-02 00:00:00,,,,,,15.8,,,2,7.3,,,11,,,8202502,,,5.2,,,0,-3,8202502.2023.11.2,NS,INGONISH BEACH RCS,2.2,2023,95,,
-65.203075,44.403061111111114,,42,2023-11-02 00:00:00,,,,,,17.2,,2,2,4.8,,,11,,33,8202592,,30,0,,,0,-3.1,8202592.2023.11.2,NS,KEJIMKUJIK 1,0.8,2023,91,,
-64.48333333333333,45.06666666666667,,45,2023-11-02 00:00:00,,,,,,16.7,,0,2,4.3,,,11,,37,8202810,,29,0.2,,,0,-1.7,8202810.2023.11.2,NS,KENTVILLE CDA CS,1.3,2023,81,,
-59.97138888888889,45.92111111111111,,51,2023-11-02 00:00:00,,,,,,15,,,2,7.5,,,11,,42,8203163,,29,2,,,0,-1.4,8203163.2023.11.2,NS,LOUISBOURG,3,2023,95,,
-64.29613388888889,44.36002611111111,,40,2023-11-02 00:00:00,,,,,,15,,,2,5.7,,,11,,42,8203210,,33,,,,0,0.3,8203210.2023.11.2,NS,LUNENBURG,3,2023,80,,
-62.483333333333334,44.983333333333334,,60,2023-11-02 00:00:00,,,,,,18.2,,,2,4.9,,,11,,,8203405,,,0.2,M,,0,-5.4,8203405.2023.11.2,NS,MALAY FALLS,-0.2,2023,97,,M
-63.53333333333333,44.6,,46,2023-11-02 00:00:00,,,,,,15.3,,,2,5.4,,,11,,51,8203478,,30,,,,0,-0.1,8203478.2023.11.2,NS,MCNABS ISLAND (AUT),2.7,2023,77,,
-64.24144444444444,45.75955555555556,,44,2023-11-02 00:00:00,,,,,,18,,5,2,4.4,,,11,,38,8203702,,31,0.4,,,0,-4.4,8203702.2023.11.2,NS,NAPPAN AUTO,0,2023,95,,
-60.975855555555555,46.36835833333333,,51,2023-11-02 00:00:00,,,,,,15.2,,,2,6.1,,,11,,,8204154,,,3.6,,,0,-0.6,8204154.2023.11.2,NS,NORTHEAST MARGAREE (AUT),2.8,2023,98,,
-60.672222222222224,46.816944444444445,,65,2023-11-02 00:00:00,,,,,,17.9,,,2,1.4,,,11,,43,8204161,,28,3.1,,,0,-1.2,8204161.2023.11.2,NS,NORTH MOUNTAIN CS,0.1,2023,98,,
-63.4230575,44.61277833333333,,42,2023-11-02 00:00:00,M,,,,,16.7,,,2,4.5,,,11,,44,8204190,,31,,,,0,-2,8204190.2023.11.2,NS,OSBORNE HEAD DND,1.3,2023,75,,
-63.055277777777775,45.23305555555555,,46,2023-11-02 00:00:00,,,,,,18,,0,2,5.5,,,11,,33,8204193,,31,0,,,0,-5.4,8204193.2023.11.2,NS,UPPER STEWIACKE RCS,0,2023,99,,
-64.34613166666666,45.413336666666666,,39,2023-11-02 00:00:00,,,,,,18.4,,0,2,4.9,,,11,,,8204402,,,0,,,0,-5.6,8204402.2023.11.2,NS,PARRSBORO,-0.4,2023,98,,
-61.36805555555556,45.656666666666666,,65,2023-11-02 00:00:00,,,,,,16.1,,,2,4.8,,,11,,45,8204495,,32,10.7,,,0,-1.1,8204495.2023.11.2,NS,PORT HAWKESBURY,1.9,2023,96,,
-59.959722222222226,43.92944444444444,,59,2023-11-02 00:00:00,M,,,,,11.2,,,2,8.4,,,11,,65,8204703,,32,,,,0,5.2,8204703.2023.11.2,NS,SABLE ISLAND A,6.8,2023,87,,
